[Tick #0] Attacker: [DIR: 3; POS: 54,92]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: -1; POS: 50,56]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: -1; POS: 50,56]; 
[Tick #2768] Attacker: [DIR: 1; POS: 28,44]; Defender #0: [DIR: 0; POS: 36,40]; Defender #1: [DIR: 3; POS: 96,4]; Defender #2: [DIR: 3; POS: 28,56]; Defender #3: [DIR: 1; POS: 76,56]; 
[Tick #2769] Attacker: [DIR: 1; POS: 29,44]; Defender #0: [DIR: 0; POS: 36,39]; Defender #1: [DIR: 3; POS: 95,4]; Defender #2: [DIR: 3; POS: 27,56]; Defender #3: [DIR: 1; POS: 77,56]; 
[Tick #2770] Attacker: [DIR: 1; POS: 30,44]; Defender #0: [DIR: 0; POS: 36,39]; Defender #1: [DIR: 3; POS: 95,4]; Defender #2: [DIR: 3; POS: 27,56]; Defender #3: [DIR: 1; POS: 77,56]; 
[Tick #2771] Attacker: [DIR: 1; POS: 31,44]; Defender #0: [DIR: 0; POS: 36,38]; Defender #1: [DIR: 3; POS: 94,4]; Defender #2: [DIR: 3; POS: 26,56]; Defender #3: [DIR: 1; POS: 78,56]; 
[Tick #2772] Attacker: [DIR: 1; POS: 32,44]; Defender #0: [DIR: 0; POS: 36,38]; Defender #1: [DIR: 3; POS: 94,4]; Defender #2: [DIR: 3; POS: 26,56]; Defender #3: [DIR: 1; POS: 78,56]; 
[Tick #2773] Attacker: [DIR: 1; POS: 33,44]; Defender #0: [DIR: 0; POS: 36,37]; Defender #1: [DIR: 3; POS: 93,4]; Defender #2: [DIR: 3; POS: 25,56]; Defender #3: [DIR: 1; POS: 79,56]; 
[Tick #2774] Attacker: [DIR: 1; POS: 34,44]; Defender #0: [DIR: 0; POS: 36,37]; Defender #1: [DIR: 3; POS: 93,4]; Defender #2: [DIR: 3; POS: 25,56]; Defender #3: [DIR: 1; POS: 79,56]; 
[Tick #2775] Attacker: [DIR: 1; POS: 35,44]; Defender #0: [DIR: 0; POS: 36,36]; Defender #1: [DIR: 3; POS: 92,4]; Defender #2: [DIR: 2; POS: 24,56]; Defender #3: [DIR: 1; POS: 80,56]; 
[Tick #2776] Attacker: [DIR: 0; POS: 36,44]; Defender #0: [DIR: 0; POS: 36,36]; Defender #1: [DIR: 3; POS: 92,4]; Defender #2: [DIR: 2; POS: 24,56]; Defender #3: [DIR: 1; POS: 80,56]; 
[Tick #2777] Attacker: [DIR: 0; POS: 36,43]; Defender #0: [DIR: 0; POS: 36,35]; Defender #1: [DIR: 3; POS: 91,4]; Defender #2: [DIR: 2; POS: 24,57]; Defender #3: [DIR: 1; POS: 81,56]; 
[Tick #2778] Attacker: [DIR: 0; POS: 36,42]; Defender #0: [DIR: 0; POS: 36,35]; Defender #1: [DIR: 3; POS: 91,4]; Defender #2: [DIR: 2; POS: 24,57]; Defender #3: [DIR: 1; POS: 81,56]; 
[Tick #2779] Attacker: [DIR: 0; POS: 36,41]; Defender #0: [DIR: 0; POS: 36,34]; Defender #1: [DIR: 3; POS: 90,4]; Defender #2: [DIR: 2; POS: 24,58]; Defender #3: [DIR: 1; POS: 82,56]; 
[Tick #2780] Attacker: [DIR: 0; POS: 36,40]; Defender #0: [DIR: 0; POS: 36,34]; Defender #1: [DIR: 3; POS: 90,4]; Defender #2: [DIR: 2; POS: 24,58]; Defender #3: [DIR: 1; POS: 82,56]; 
[Tick #2781] Attacker: [DIR: 0; POS: 36,39]; Defender #0: [DIR: 0; POS: 36,33]; Defender #1: [DIR: 3; POS: 89,4]; Defender #2: [DIR: 2; POS: 24,59]; Defender #3: [DIR: 1; POS: 83,56]; 
[Tick #2782] Attacker: [DIR: 0; POS: 36,38]; Defender #0: [DIR: 0; POS: 36,33]; Defender #1: [DIR: 3; POS: 89,4]; Defender #2: [DIR: 2; POS: 24,59]; Defender #3: [DIR: 1; POS: 83,56]; 
[Tick #2783] Attacker: [DIR: 0; POS: 36,37]; Defender #0: [DIR: 1; POS: 36,32]; Defender #1: [DIR: 3; POS: 88,4]; Defender #2: [DIR: 2; POS: 24,60]; Defender #3: [DIR: 2; POS: 84,56]; 
[Tick #2784] Attacker: [DIR: 0; POS: 36,36]; Defender #0: [DIR: 1; POS: 36,32]; Defender #1: [DIR: 3; POS: 88,4]; Defender #2: [DIR: 2; POS: 24,60]; Defender #3: [DIR: 2; POS: 84,56]; 
[Tick #2785] Attacker: [DIR: 0; POS: 36,35]; Defender #0: [DIR: 1; POS: 37,32]; Defender #1: [DIR: 3; POS: 87,4]; Defender #2: [DIR: 2; POS: 24,61]; Defender #3: [DIR: 2; POS: 84,57]; 
[Tick #2786] Attacker: [DIR: 0; POS: 36,34]; Defender #0: [DIR: 1; POS: 37,32]; Defender #1: [DIR: 3; POS: 87,4]; Defender #2: [DIR: 2; POS: 24,61]; Defender #3: [DIR: 2; POS: 84,57]; 
[Tick #2787] Attacker: [DIR: 0; POS: 36,33]; Defender #0: [DIR: 1; POS: 38,32]; Defender #1: [DIR: 3; POS: 86,4]; Defender #2: [DIR: 2; POS: 24,62]; Defender #3: [DIR: 2; POS: 84,58]; 
[Tick #2788] Attacker: [DIR: 2; POS: 36,32]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: 3; POS: 86,4]; Defender #2: [DIR: 2; POS: 24,62]; Defender #3: [DIR: 2; POS: 84,58]; 
[Tick #2789] Attacker: [DIR: 2; POS: 36,33]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: 3; POS: 85,4]; Defender #2: [DIR: 2; POS: 24,63]; Defender #3: [DIR: 2; POS: 84,59]; 
[Tick #2790] Attacker: [DIR: 2; POS: 36,34]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: 3; POS: 85,4]; Defender #2: [DIR: 2; POS: 24,63]; Defender #3: [DIR: 2; POS: 84,59]; 
[Tick #2791] Attacker: [DIR: 2; POS: 36,35]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: 2; POS: 84,4]; Defender #2: [DIR: 2; POS: 24,64]; Defender #3: [DIR: 2; POS: 84,60]; 
[Tick #2792] Attacker: [DIR: 2; POS: 36,36]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: 2; POS: 84,4]; Defender #2: [DIR: 2; POS: 24,64]; Defender #3: [DIR: 2; POS: 84,60]; 
[Tick #2793] Attacker: [DIR: 2; POS: 36,37]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: 2; POS: 84,5]; Defender #2: [DIR: 2; POS: 24,65]; Defender #3: [DIR: 2; POS: 84,61]; 
[Tick #2794] Attacker: [DIR: 2; POS: 36,38]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: 2; POS: 84,5]; Defender #2: [DIR: 2; POS: 24,65]; Defender #3: [DIR: 2; POS: 84,61]; 
[Tick #2795] Attacker: [DIR: 2; POS: 36,39]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: 2; POS: 84,6]; Defender #2: [DIR: 2; POS: 24,66]; Defender #3: [DIR: 2; POS: 84,62]; 
[Tick #2796] Attacker: [DIR: 2; POS: 36,40]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: 2; POS: 84,6]; Defender #2: [DIR: 2; POS: 24,66]; Defender #3: [DIR: 2; POS: 84,62]; 
[Tick #2797] Attacker: [DIR: 2; POS: 36,41]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: 2; POS: 84,7]; Defender #2: [DIR: 2; POS: 24,67]; Defender #3: [DIR: 2; POS: 84,63]; 
[Tick #2798] Attacker: [DIR: 2; POS: 36,42]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: 2; POS: 84,7]; Defender #2: [DIR: 2; POS: 24,67]; Defender #3: [DIR: 2; POS: 84,63]; 
[Tick #2799] Attacker: [DIR: 2; POS: 36,43]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: 2; POS: 84,8]; Defender #2: [DIR: 3; POS: 24,68]; Defender #3: [DIR: 2; POS: 84,64]; 
[Tick #2800] Attacker: [DIR: 2; POS: 36,44]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: 2; POS: 84,8]; Defender #2: [DIR: 3; POS: 24,68]; Defender #3: [DIR: 2; POS: 84,64]; 
[Tick #2801] Attacker: [DIR: 2; POS: 36,45]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: 2; POS: 84,9]; Defender #2: [DIR: 3; POS: 23,68]; Defender #3: [DIR: 2; POS: 84,65]; 
[Tick #2802] Attacker: [DIR: 2; POS: 36,46]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: 2; POS: 84,9]; Defender #2: [DIR: 3; POS: 23,68]; Defender #3: [DIR: 2; POS: 84,65]; 
[Tick #2803] Attacker: [DIR: 2; POS: 36,47]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: 2; POS: 84,10]; Defender #2: [DIR: 3; POS: 22,68]; Defender #3: [DIR: 2; POS: 84,66]; 
[Tick #2804] Attacker: [DIR: 2; POS: 36,48]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: 2; POS: 84,10]; Defender #2: [DIR: 3; POS: 22,68]; Defender #3: [DIR: 2; POS: 84,66]; 
[Tick #2805] Attacker: [DIR: 2; POS: 36,49]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: 2; POS: 84,11]; Defender #2: [DIR: 3; POS: 21,68]; Defender #3: [DIR: 2; POS: 84,67]; 
[Tick #2806] Attacker: [DIR: 2; POS: 36,50]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: 2; POS: 84,11]; Defender #2: [DIR: 3; POS: 21,68]; Defender #3: [DIR: 2; POS: 84,67]; 
[Tick #2807] Attacker: [DIR: 2; POS: 36,51]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: 2; POS: 84,12]; Defender #2: [DIR: 3; POS: 20,68]; Defender #3: [DIR: 1; POS: 84,68]; 
[Tick #2808] Attacker: [DIR: 2; POS: 36,52]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: 2; POS: 84,12]; Defender #2: [DIR: 3; POS: 20,68]; Defender #3: [DIR: 1; POS: 84,68]; 
[Tick #2809] Attacker: [DIR: 2; POS: 36,53]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: 2; POS: 84,13]; Defender #2: [DIR: 3; POS: 19,68]; Defender #3: [DIR: 1; POS: 85,68]; 
[Tick #2810] Attacker: [DIR: 2; POS: 36,54]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: 2; POS: 84,13]; Defender #2: [DIR: 3; POS: 19,68]; Defender #3: [DIR: 1; POS: 85,68]; 
[Tick #2811] Attacker: [DIR: 2; POS: 36,55]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: 2; POS: 84,14]; Defender #2: [DIR: 3; POS: 18,68]; Defender #3: [DIR: 1; POS: 86,68]; 
[Tick #2812] Attacker: [DIR: 3; POS: 36,56]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: 2; POS: 84,14]; Defender #2: [DIR: 3; POS: 18,68]; Defender #3: [DIR: 1; POS: 86,68]; 
[Tick #2813] Attacker: [DIR: 3; POS: 35,56]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: 2; POS: 84,15]; Defender #2: [DIR: 3; POS: 17,68]; Defender #3: [DIR: 1; POS: 87,68]; 
[Tick #2814] Attacker: [DIR: 3; POS: 34,56]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: 2; POS: 84,15]; Defender #2: [DIR: 3; POS: 17,68]; Defender #3: [DIR: 1; POS: 87,68]; 
[Tick #2815] Attacker: [DIR: 3; POS: 33,56]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: 1; POS: 84,16]; Defender #2: [DIR: 3; POS: 16,68]; Defender #3: [DIR: 1; POS: 88,68]; 
[Tick #2816] Attacker: [DIR: 3; POS: 32,56]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: 1; POS: 84,16]; Defender #2: [DIR: 3; POS: 16,68]; Defender #3: [DIR: 1; POS: 88,68]; 
[Tick #2817] Attacker: [DIR: 3; POS: 31,56]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: 1; POS: 85,16]; Defender #2: [DIR: 3; POS: 15,68]; Defender #3: [DIR: 1; POS: 89,68]; 
[Tick #2818] Attacker: [DIR: 3; POS: 30,56]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: 1; POS: 85,16]; Defender #2: [DIR: 3; POS: 15,68]; Defender #3: [DIR: 1; POS: 89,68]; 
[Tick #2819] Attacker: [DIR: 3; POS: 29,56]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: 1; POS: 86,16]; Defender #2: [DIR: 3; POS: 14,68]; Defender #3: [DIR: 1; POS: 90,68]; 
[Tick #2820] Attacker: [DIR: 3; POS: 28,56]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: 1; POS: 86,16]; Defender #2: [DIR: 3; POS: 14,68]; Defender #3: [DIR: 1; POS: 90,68]; 
[Tick #2821] Attacker: [DIR: 3; POS: 27,56]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: 1; POS: 87,16]; Defender #2: [DIR: 3; POS: 13,68]; Defender #3: [DIR: 1; POS: 91,68]; 
[Tick #2822] Attacker: [DIR: 3; POS: 26,56]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: 1; POS: 87,16]; Defender #2: [DIR: 3; POS: 13,68]; Defender #3: [DIR: 1; POS: 91,68]; 
[Tick #2823] Attacker: [DIR: 3; POS: 25,56]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: 1; POS: 88,16]; Defender #2: [DIR: 2; POS: 12,68]; Defender #3: [DIR: 1; POS: 92,68]; 
[Tick #2824] Attacker: [DIR: 2; POS: 24,56]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: 1; POS: 88,16]; Defender #2: [DIR: 2; POS: 12,68]; Defender #3: [DIR: 1; POS: 92,68]; 
[Tick #2825] Attacker: [DIR: 2; POS: 24,57]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: 1; POS: 89,16]; Defender #2: [DIR: 2; POS: 12,69]; Defender #3: [DIR: 1; POS: 93,68]; 
[Tick #2826] Attacker: [DIR: 2; POS: 24,58]; Defender #0: [DIR: -1; POS: 50,56]; Defender #1: [DIR: 1; POS: 89,16]; Defender #2: [DIR: 2; POS: 12,69]; Defender #3: [DIR: 1; POS: 93,68]; 
[Tick #2827] Attacker: [DIR: 2; POS: 24,59]; Defender #0: [DIR: 3; POS: 54,44]; Defender #1: [DIR: 1; POS: 90,16]; Defender #2: [DIR: 2; POS: 12,70]; Defender #3: [DIR: 1; POS: 94,68]; 
[Tick #2828] Attacker: [DIR: 2; POS: 24,60]; Defender #0: [DIR: 3; POS: 53,44]; Defender #1: [DIR: 1; POS: 90,16]; Defender #2: [DIR: 2; POS: 12,70]; Defender #3: [DIR: 1; POS: 94,68]; 
[Tick #2829] Attacker: [DIR: 2; POS: 24,61]; Defender #0: [DIR: 3; POS: 52,44]; Defender #1: [DIR: 1; POS: 91,16]; Defender #2: [DIR: 2; POS: 12,71]; Defender #3: [DIR: 1; POS: 95,68]; 
[Tick #2830] Attacker: [DIR: 2; POS: 24,62]; Defender #0: [DIR: 3; POS: 51,44]; Defender #1: [DIR: 1; POS: 91,16]; Defender #2: [DIR: 2; POS: 12,71]; Defender #3: [DIR: 1; POS: 95,68]; 
[Tick #2831] Attacker: [DIR: 2; POS: 24,63]; Defender #0: [DIR: 3; POS: 50,44]; Defender #1: [DIR: 1; POS: 92,16]; Defender #2: [DIR: 2; POS: 12,72]; Defender #3: [DIR: 2; POS: 96,68]; 
[Tick #2832] Attacker: [DIR: 2; POS: 24,64]; Defender #0: [DIR: 3; POS: 49,44]; Defender #1: [DIR: 1; POS: 92,16]; Defender #2: [DIR: 2; POS: 12,72]; Defender #3: [DIR: 2; POS: 96,68]; 
[Tick #2833] Attacker: [DIR: 2; POS: 24,65]; Defender #0: [DIR: 3; POS: 48,44]; Defender #1: [DIR: 1; POS: 93,16]; Defender #2: [DIR: 2; POS: 12,73]; Defender #3: [DIR: 2; POS: 96,69]; 
[Tick #2834] Attacker: [DIR: 2; POS: 24,66]; Defender #0: [DIR: 3; POS: 47,44]; Defender #1: [DIR: 1; POS: 93,16]; Defender #2: [DIR: 2; POS: 12,73]; Defender #3: [DIR: 2; POS: 96,69]; 
[Tick #2835] Attacker: [DIR: 2; POS: 24,67]; Defender #0: [DIR: 3; POS: 46,44]; Defender #1: [DIR: 1; POS: 94,16]; Defender #2: [DIR: 2; POS: 12,74]; Defender #3: [DIR: 2; POS: 96,70]; 
[Tick #2836] Attacker: [DIR: 3; POS: 24,68]; Defender #0: [DIR: 3; POS: 45,44]; Defender #1: [DIR: 1; POS: 94,16]; Defender #2: [DIR: 2; POS: 12,74]; Defender #3: [DIR: 2; POS: 96,70]; 
[Tick #2837] Attacker: [DIR: 3; POS: 23,68]; Defender #0: [DIR: 3; POS: 44,44]; Defender #1: [DIR: 1; POS: 95,16]; Defender #2: [DIR: 2; POS: 12,75]; Defender #3: [DIR: 2; POS: 96,71]; 
[Tick #2838] Attacker: [DIR: 3; POS: 22,68]; Defender #0: [DIR: 3; POS: 43,44]; Defender #1: [DIR: 1; POS: 95,16]; Defender #2: [DIR: 2; POS: 12,75]; Defender #3: [DIR: 2; POS: 96,71]; 
[Tick #2839] Attacker: [DIR: 3; POS: 21,68]; Defender #0: [DIR: 3; POS: 42,44]; Defender #1: [DIR: 2; POS: 96,16]; Defender #2: [DIR: 2; POS: 12,76]; Defender #3: [DIR: 2; POS: 96,72]; 
[Tick #2840] Attacker: [DIR: 3; POS: 20,68]; Defender #0: [DIR: 3; POS: 41,44]; Defender #1: [DIR: 2; POS: 96,16]; Defender #2: [DIR: 2; POS: 12,76]; Defender #3: [DIR: 2; POS: 96,72]; 
[Tick #2841] Attacker: [DIR: 3; POS: 19,68]; Defender #0: [DIR: 3; POS: 40,44]; Defender #1: [DIR: 2; POS: 96,17]; Defender #2: [DIR: 2; POS: 12,77]; Defender #3: [DIR: 2; POS: 96,73]; 
[Tick #2842] Attacker: [DIR: 3; POS: 18,68]; Defender #0: [DIR: 3; POS: 39,44]; Defender #1: [DIR: 2; POS: 96,17]; Defender #2: [DIR: 2; POS: 12,77]; Defender #3: [DIR: 2; POS: 96,73]; 
[Tick #2843] Attacker: [DIR: 3; POS: 17,68]; Defender #0: [DIR: 3; POS: 38,44]; Defender #1: [DIR: 2; POS: 96,18]; Defender #2: [DIR: 2; POS: 12,78]; Defender #3: [DIR: 2; POS: 96,74]; 
[Tick #2844] Attacker: [DIR: 3; POS: 16,68]; Defender #0: [DIR: 3; POS: 37,44]; Defender #1: [DIR: 2; POS: 96,18]; Defender #2: [DIR: 2; POS: 12,78]; Defender #3: [DIR: 2; POS: 96,74]; 
[Tick #2845] Attacker: [DIR: 3; POS: 15,68]; Defender #0: [DIR: 2; POS: 36,44]; Defender #1: [DIR: 2; POS: 96,19]; Defender #2: [DIR: 2; POS: 12,79]; Defender #3: [DIR: 2; POS: 96,75]; 
[Tick #2846] Attacker: [DIR: 3; POS: 14,68]; Defender #0: [DIR: 2; POS: 36,45]; Defender #1: [DIR: 2; POS: 96,19]; Defender #2: [DIR: 2; POS: 12,79]; Defender #3: [DIR: 2; POS: 96,75]; 
[Tick #2847] Attacker: [DIR: 3; POS: 13,68]; Defender #0: [DIR: 2; POS: 36,46]; Defender #1: [DIR: 2; POS: 96,20]; Defender #2: [DIR: 2; POS: 12,80]; Defender #3: [DIR: 2; POS: 96,76]; 
[Tick #2848] Attacker: [DIR: 2; POS: 12,68]; Defender #0: [DIR: 2; POS: 36,47]; Defender #1: [DIR: 2; POS: 96,20]; Defender #2: [DIR: 2; POS: 12,80]; Defender #3: [DIR: 2; POS: 96,76]; 
[Tick #2849] Attacker: [DIR: 2; POS: 12,69]; Defender #0: [DIR: 2; POS: 36,48]; Defender #1: [DIR: 2; POS: 96,21]; Defender #2: [DIR: 2; POS: 12,81]; Defender #3: [DIR: 2; POS: 96,77]; 
[Tick #2850] Attacker: [DIR: 2; POS: 12,70]; Defender #0: [DIR: 2; POS: 36,49]; Defender #1: [DIR: 2; POS: 96,21]; Defender #2: [DIR: 2; POS: 12,81]; Defender #3: [DIR: 2; POS: 96,77]; 
[Tick #2851] Attacker: [DIR: 2; POS: 12,71]; Defender #0: [DIR: 2; POS: 36,50]; Defender #1: [DIR: 2; POS: 96,22]; Defender #2: [DIR: 2; POS: 12,82]; Defender #3: [DIR: 2; POS: 96,78]; 
[Tick #2852] Attacker: [DIR: 2; POS: 12,72]; Defender #0: [DIR: 2; POS: 36,51]; Defender #1: [DIR: 2; POS: 96,22]; Defender #2: [DIR: 2; POS: 12,82]; Defender #3: [DIR: 2; POS: 96,78]; 
[Tick #2853] Attacker: [DIR: 2; POS: 12,73]; Defender #0: [DIR: 2; POS: 36,52]; Defender #1: [DIR: 2; POS: 96,23]; Defender #2: [DIR: 2; POS: 12,83]; Defender #3: [DIR: 2; POS: 96,79]; 
[Tick #2854] Attacker: [DIR: 2; POS: 12,74]; Defender #0: [DIR: 2; POS: 36,53]; Defender #1: [DIR: 2; POS: 96,23]; Defender #2: [DIR: 2; POS: 12,83]; Defender #3: [DIR: 2; POS: 96,79]; 
[Tick #2855] Attacker: [DIR: 2; POS: 12,75]; Defender #0: [DIR: 2; POS: 36,54]; Defender #1: [DIR: 2; POS: 96,24]; Defender #2: [DIR: 2; POS: 12,84]; Defender #3: [DIR: 2; POS: 96,80]; 
[Tick #2856] Attacker: [DIR: 2; POS: 12,76]; Defender #0: [DIR: 2; POS: 36,55]; Defender #1: [DIR: 2; POS: 96,24]; Defender #2: [DIR: 2; POS: 12,84]; Defender #3: [DIR: 2; POS: 96,80]; 
[Tick #2857] Attacker: [DIR: 2; POS: 12,77]; Defender #0: [DIR: 3; POS: 36,56]; Defender #1: [DIR: 2; POS: 96,25]; Defender #2: [DIR: 2; POS: 12,85]; Defender #3: [DIR: 2; POS: 96,81]; 
[Tick #2858] Attacker: [DIR: 2; POS: 12,78]; Defender #0: [DIR: 3; POS: 35,56]; Defender #1: [DIR: 2; POS: 96,25]; Defender #2: [DIR: 2; POS: 12,85]; Defender #3: [DIR: 2; POS: 96,81]; 
[Tick #2859] Attacker: [DIR: 2; POS: 12,79]; Defender #0: [DIR: 3; POS: 34,56]; Defender #1: [DIR: 2; POS: 96,26]; Defender #2: [DIR: 2; POS: 12,86]; Defender #3: [DIR: 2; POS: 96,82]; 
[Tick #2860] Attacker: [DIR: 2; POS: 12,80]; Defender #0: [DIR: 3; POS: 33,56]; Defender #1: [DIR: 2; POS: 96,26]; Defender #2: [DIR: 2; POS: 12,86]; Defender #3: [DIR: 2; POS: 96,82]; 
[Tick #2861] Attacker: [DIR: 2; POS: 12,81]; Defender #0: [DIR: 3; POS: 32,56]; Defender #1: [DIR: 2; POS: 96,27]; Defender #2: [DIR: 2; POS: 12,87]; Defender #3: [DIR: 2; POS: 96,83]; 
[Tick #2862] Attacker: [DIR: 2; POS: 12,82]; Defender #0: [DIR: 3; POS: 31,56]; Defender #1: [DIR: 2; POS: 96,27]; Defender #2: [DIR: 2; POS: 12,87]; Defender #3: [DIR: 2; POS: 96,83]; 
[Tick #2863] Attacker: [DIR: 2; POS: 12,83]; Defender #0: [DIR: 3; POS: 30,56]; Defender #1: [DIR: 2; POS: 96,28]; Defender #2: [DIR: 2; POS: 12,88]; Defender #3: [DIR: 2; POS: 96,84]; 
[Tick #2864] Attacker: [DIR: 2; POS: 12,84]; Defender #0: [DIR: 3; POS: 29,56]; Defender #1: [DIR: 2; POS: 96,28]; Defender #2: [DIR: 2; POS: 12,88]; Defender #3: [DIR: 2; POS: 96,84]; 
[Tick #2865] Attacker: [DIR: 2; POS: 12,85]; Defender #0: [DIR: 3; POS: 28,56]; Defender #1: [DIR: 2; POS: 96,29]; Defender #2: [DIR: 2; POS: 12,89]; Defender #3: [DIR: 2; POS: 96,85]; 
[Tick #2866] Attacker: [DIR: 2; POS: 12,86]; Defender #0: [DIR: 3; POS: 27,56]; Defender #1: [DIR: 2; POS: 96,29]; Defender #2: [DIR: 2; POS: 12,89]; Defender #3: [DIR: 2; POS: 96,85]; 
[Tick #2867] Attacker: [DIR: 2; POS: 12,87]; Defender #0: [DIR: 3; POS: 26,56]; Defender #1: [DIR: 2; POS: 96,30]; Defender #2: [DIR: 2; POS: 12,90]; Defender #3: [DIR: 2; POS: 96,86]; 
[Tick #2868] Attacker: [DIR: 0; POS: 12,88]; Defender #0: [DIR: 3; POS: 25,56]; Defender #1: [DIR: 2; POS: 96,30]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: 2; POS: 96,86]; 
[Tick #2869] Attacker: [DIR: 0; POS: 12,87]; Defender #0: [DIR: 2; POS: 24,56]; Defender #1: [DIR: 2; POS: 96,31]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: 2; POS: 96,87]; 
[Tick #2870] Attacker: [DIR: 0; POS: 12,86]; Defender #0: [DIR: 2; POS: 24,57]; Defender #1: [DIR: 2; POS: 96,31]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: 2; POS: 96,87]; 
[Tick #2871] Attacker: [DIR: 0; POS: 12,85]; Defender #0: [DIR: 2; POS: 24,58]; Defender #1: [DIR: 1; POS: 96,32]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: 2; POS: 96,88]; 
[Tick #2872] Attacker: [DIR: 0; POS: 12,84]; Defender #0: [DIR: 2; POS: 24,59]; Defender #1: [DIR: 1; POS: 96,32]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: 2; POS: 96,88]; 
[Tick #2873] Attacker: [DIR: 0; POS: 12,83]; Defender #0: [DIR: 2; POS: 24,60]; Defender #1: [DIR: 1; POS: 97,32]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: 2; POS: 96,89]; 
[Tick #2874] Attacker: [DIR: 0; POS: 12,82]; Defender #0: [DIR: 2; POS: 24,61]; Defender #1: [DIR: 1; POS: 97,32]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: 2; POS: 96,89]; 
[Tick #2875] Attacker: [DIR: 0; POS: 12,81]; Defender #0: [DIR: 2; POS: 24,62]; Defender #1: [DIR: 1; POS: 98,32]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: 2; POS: 96,90]; 
[Tick #2876] Attacker: [DIR: 0; POS: 12,80]; Defender #0: [DIR: 2; POS: 24,63]; Defender #1: [DIR: 1; POS: 98,32]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: 2; POS: 96,90]; 
[Tick #2877] Attacker: [DIR: 0; POS: 12,79]; Defender #0: [DIR: 2; POS: 24,64]; Defender #1: [DIR: 1; POS: 99,32]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: 2; POS: 96,91]; 
[Tick #2878] Attacker: [DIR: 0; POS: 12,78]; Defender #0: [DIR: 2; POS: 24,65]; Defender #1: [DIR: 1; POS: 99,32]; Defender #2: [DIR: -1; POS: 50,56]; Defender #3: [DIR: 2; POS: 96,91]; 
